date,channel,campaign,spend,clicks,sessions,orders,new_customers,attributed_revenue
2025-10-29,Influencer,Creator B,7257.99,34,1791,23,17,27852.15
2025-10-29,Affiliate,Deal Week,9892.02,56,2592,22,15,19914.1
2025-10-30,Meta,Always On,6422.79,52,2576,37,27,33111.49
2025-10-30,Meta,Flash Sale,4079.54,178,3351,29,21,32460.5
2025-10-30,Google,Diwali Search,7575.73,37,1418,10,6,10264.94
2025-10-30,Organic,Direct,0.0,139,4766,71,40,96980.77
2025-10-30,Influencer,Micro Influencer Push,6631.6,39,1403,11,7,12293.26
2025-10-30,Affiliate,Cashback Partners,5236.54,82,1614,12,5,12560.8
2025-10-30,Affiliate,Coupon Partners,10425.58,40,1061,17,11,19590.27
2025-10-31,Meta,Festive Fashion,13200.95,28,549,4,2,3784.97
2025-10-31,Meta,Catalog Ads,11010.96,115,4254,71,44,84043.81
2025-10-31,Google,Brand Search,20134.45,14,704,12,6,10240.69
2025-10-31,Organic,WhatsApp Community,0.0,177,4753,38,20,45954.09
2025-10-31,Influencer,Micro Influencer Push,8527.68,12,412,5,2,5987.04
2025-10-31,Influencer,Creator B,9831.1,169,3587,26,14,23845.89
2025-10-31,Affiliate,Coupon Partners,20353.65,88,1746,25,14,23743.66
2025-11-01,Meta,Retargeting,5775.76,86,2522,17,8,15985.8
2025-11-01,Meta,Diwali Sale,15519.13,84,1557,29,12,30569.92
2025-11-01,Google,Diwali Search,2896.06,89,2411,21,11,20739.05
2025-11-01,Organic,Direct,0.0,93,3615,54,25,72180.85
2025-11-01,Organic,Instagram Organic,0.0,76,2212,17,11,27489.72
2025-11-01,Influencer,,16480.64,33,2012,18,7,16128.69
2025-11-01,Affiliate,Fashion Blogs,11586.21,123,2599,31,17,32266.8
2025-11-02,Meta,New Collection,4356.34,72,3784,51,21,54445.72
2025-11-02,Meta,Flash Sale,3789.06,60,2181,42,21,34606.59
2025-11-02,Google,Diwali Search,5298.41,71,1881,12,6,10177.57
2025-11-02,Organic,WhatsApp Community,0.0,60,3583,22,11,35740.0
2025-11-02,Influencer,Micro Influencer Push,12489.52,34,1874,20,10,21964.22
2025-11-02,Affiliate,Deal Week,13060.12,39,915,10,5,8208.07
2025-11-02,Affiliate,Coupon Partners,10175.93,21,1148,20,9,23104.59
2025-11-03,Meta,Always On,14942.09,147,4304,77,38,79282.03
2025-11-03,Meta,Flash Sale,7620.99,22,766,14,6,11747.57
2025-11-03,Google,Remarketing,18844.57,57,2376,19,11,21001.66
2025-11-03,Google,Brand Search,8189.27,86,3820,44,21,45126.22
2025-11-03,Organic,WhatsApp Community,0.0,233,5116,81,48,124248.77
2025-11-03,Influencer,Creator A,8554.33,53,1001,10,5,11919.42
2025-11-03,Affiliate,Coupon Partners,20097.05,22,1070,16,7,14946.53
2025-11-04,Meta,New Collection,11308.9,103,1927,18,8,16760.85
2025-11-04,Google,Diwali Search,18510.34,104,2673,28,11,25927.38
2025-11-04,Google,Performance Max,18456.62,176,4335,75,39,85760.35
2025-11-04,Organic,Direct,0.0,254,5850,54,32,67619.63
2025-11-04,Influencer,Creator A,14249.81,46,1074,20,11,24062.58
2025-11-04,Affiliate,Fashion Blogs,7131.74,69,1438,15,7,13603.22
2025-11-05,Meta,Retargeting,5707.11,137,3984,25,11,28794.62
2025-11-05,Google,Brand Search,23143.45,19,523,5,4,5289.98
2025-11-05,Google,Generic Search,12028.9,55,1958,16,6,15068.23
2025-11-05,Organic,Instagram Organic,0.0,108,5630,71,34,88552.97
2025-11-05,Influencer,Celebrity Drop,7979.36,43,1043,8,5,9328.88
2025-11-05,Influencer,Creator B,15640.95,68,4159,59,28,53810.33
2025-11-05,Affiliate,Cashback Partners,9594.78,11,406,7,3,7586.62
2025-11-05,Affiliate,Deal Week,6174.98,32,1718,19,8,19899.96
2025-11-06,Meta,Diwali Sale,24727.27,94,4153,34,19,27472.19
2025-11-06,Google,Brand Search,6245.93,117,2893,33,13,41026.44
2025-11-06,Google,Shopping Ads,11139.59,28,694,12,6,13968.96
2025-11-06,Organic,WhatsApp Community,0.0,58,1825,25,12,39747.14
2025-11-06,Influencer,Micro Influencer Push,17322.07,81,4380,32,15,35365.45
2025-11-06,Affiliate,Cashback Partners,12939.8,66,2041,27,11,27420.94
2025-11-07,Meta,Flash Sale,4733.32,75,2567,31,19,35135.91
2025-11-07,Google,Brand Search,10952.42,113,2580,27,13,23357.93
2025-11-07,Google,Diwali Search,10221.55,119,3107,23,13,23052.74
2025-11-07,Organic,Direct,0.0,137,3946,74,36,90350.89
2025-11-07,Influencer,Creator B,18677.93,132,3842,32,13,32260.57
2025-11-07,Influencer,Celebrity Drop,7480.64,239,4453,38,19,38156.01
2025-11-07,Affiliate,Coupon Partners,21027.16,45,984,8,4,6951.7
2025-11-08,Meta,Flash Sale,4542.13,131,3755,51,25,63004.14
2025-11-08,Google,Diwali Search,9657.74,128,3749,44,26,35765.86
2025-11-08,Google,Shopping Ads,12984.59,55,3440,32,19,25935.29
2025-11-08,Organic,Direct,0.0,76,1433,17,10,24515.17
2025-11-08,Influencer,Festive Creators,1111.27,64,2321,34,18,36679.4
2025-11-08,Influencer,Creator A,14589.22,97,3840,37,19,32746.34
2025-11-08,Affiliate,Fashion Blogs,8221.8,56,1026,19,11,19769.02
2025-11-09,Meta,New Collection,10024.48,166,3797,38,17,42705.37
2025-11-09,Google,Shopping Ads,16571.04,71,4174,36,21,30506.55
2025-11-09,Google,Generic Search,10136.0,56,3195,59,35,73092.95
2025-11-09,Organic,SEO Content,0.0,69,4311,72,32,96417.06
2025-11-09,Influencer,Celebrity Drop,6593.3,105,2692,28,18,30477.88
2025-11-09,Influencer,Creator A,7982.81,11,605,10,6,8547.29
2025-11-09,Affiliate,Deal Week,11390.65,221,4220,54,26,60371.15
2025-11-10,Meta,Lookalike,16626.39,95,1803,19,11,22335.77
2025-11-10,Meta,Retargeting,5503.76,23,634,11,4,9375.73
2025-11-10,Google,Shopping Ads,4511.56,145,3657,58,22,49960.43
2025-11-10,Organic,,0.0,159,5960,59,27,76759.32
2025-11-10,Influencer,Micro Influencer Push,6284.12,52,2953,41,21,33263.17
2025-11-10,Affiliate,Coupon Partners,7473.11,28,621,7,4,8677.06
2025-11-10,Affiliate,Deal Week,6441.67,66,3478,21,13,22451.87
2025-11-11,Meta,New Collection,14679.27,56,3013,56,25,60098.3
2025-11-11,Google,Performance Max,6213.84,100,3653,48,21,58928.14
2025-11-11,Google,Shopping Ads,17883.5,59,3792,53,28,62108.68
2025-11-11,Organic,SEO Content,0.0,38,1168,16,6,23819.06
2025-11-11,Organic,Direct,0.0,184,4248,56,32,91267.93
2025-11-11,Influencer,Festive Creators,11060.89,197,4187,41,19,39084.33
2025-11-11,Influencer,Creator B,9955.11,101,2577,48,30,44847.15
2025-11-11,Affiliate,Fashion Blogs,16305.06,107,2195,31,18,29712.84
2025-11-12,Meta,Festive Fashion,5772.56,49,1577,23,9,22275.7
2025-11-12,Google,Brand Search,7211.54,148,3019,36,14,31233.73
2025-11-12,Organic,WhatsApp Community,0.0,202,5722,56,22,86173.74
2025-11-12,Organic,Email CRM,0.0,125,5220,36,22,50150.93
2025-11-12,Influencer,Festive Creators,2876.58,141,2665,28,16,26377.62
2025-11-12,Influencer,Micro Influencer Push,9695.31,116,4472,37,19,32513.61
2025-11-12,Affiliate,Fashion Blogs,5090.15,25,1550,23,10,22315.15
2025-11-13,Meta,New Collection,7512.9,38,1551,27,17,27472.14
2025-11-13,Google,Remarketing,3052.07,119,4000,40,17,44917.08
2025-11-13,Organic,Direct,0.0,84,2901,30,17,41110.67
2025-11-13,Influencer,Celebrity Drop,6792.87,73,2029,30,18,26855.0
2025-11-13,Influencer,Festive Creators,4589.22,115,2278,18,8,14798.98
2025-11-13,Affiliate,Deal Week,7139.0,98,3671,67,34,62954.45
2025-11-14,Meta,Diwali Sale,4940.81,33,929,10,4,8751.36
2025-11-14,Google,Diwali Search,7100.58,62,2179,16,8,15681.01
2025-11-14,Organic,SEO Content,0.0,68,1430,12,8,19245.99
2025-11-14,Influencer,Festive Creators,3208.78,77,3629,66,37,58453.54
2025-11-14,Affiliate,Deal Week,7018.78,57,2992,28,17,26494.9
2025-11-14,Affiliate,Coupon Partners,5351.48,86,2436,36,19,40494.79
2025-11-15,Meta,Festive Fashion,2291.37,84,2011,16,7,16478.69
2025-11-15,Google,Diwali Search,16923.98,48,1028,9,5,7428.26
2025-11-15,Google,Remarketing,13930.5,161,4179,73,37,64031.1
2025-11-15,Organic,WhatsApp Community,0.0,258,5611,45,19,64757.41
2025-11-15,Influencer,Creator B,11291.22,52,1708,11,5,9365.48
2025-11-15,Affiliate,Fashion Blogs,7889.11,34,2097,26,14,28217.18
2025-11-16,Meta,New Collection,4875.15,66,3377,58,33,66955.53
2025-11-16,Google,Diwali Search,3880.99,55,3350,35,15,32296.35
2025-11-16,Organic,SEO Content,0.0,158,5598,43,26,60127.74
2025-11-16,Influencer,Micro Influencer Push,10581.09,57,1641,31,15,27303.12
2025-11-16,Affiliate,Cashback Partners,7284.92,91,3105,46,20,42837.2
2025-11-16,Affiliate,Deal Week,3305.96,116,3098,53,23,49986.73
2025-11-17,Meta,Flash Sale,5195.51,98,2858,45,26,55986.52
2025-11-17,Meta,Retargeting,10082.63,29,698,11,5,9904.28
2025-11-17,Google,Generic Search,9538.37,97,2338,26,13,22434.28
2025-11-17,Organic,Email CRM,0.0,107,3852,40,17,59656.72
2025-11-17,Influencer,Celebrity Drop,10931.89,124,4295,66,37,57898.12
2025-11-17,Affiliate,Cashback Partners,2333.8,98,2554,39,23,46512.81
2025-11-18,Meta,Lookalike,6779.55,70,1805,33,15,36037.02
2025-11-18,Google,Shopping Ads,8336.01,74,2678,36,23,38148.26
2025-11-18,Organic,Direct,0.0,166,5892,58,22,73577.46
2025-11-18,Influencer,Micro Influencer Push,9834.43,33,771,10,4,11252.44
2025-11-18,Affiliate,Deal Week,5144.92,130,3180,45,24,38458.96
2025-11-19,Meta,Diwali Sale,3158.71,91,4443,52,29,64764.84
2025-11-19,Google,Shopping Ads,7230.09,126,3868,63,27,76870.3
2025-11-19,Organic,,0.0,47,923,13,7,15364.28
2025-11-19,Influencer,Creator B,10455.39,9,565,4,2,4318.58
2025-11-19,Affiliate,Coupon Partners,12543.19,219,4450,60,31,62154.08
2025-11-20,Meta,Diwali Sale,5173.23,48,2243,32,18,33338.6
2025-11-20,Google,Shopping Ads,16665.31,56,1587,29,19,23565.87
2025-11-20,Organic,Email CRM,0.0,129,4044,46,23,72567.56
2025-11-20,Influencer,Festive Creators,7296.0,53,3460,47,26,50773.99
2025-11-20,Affiliate,Coupon Partners,2619.38,179,3473,43,22,47113.3
2025-11-20,Affiliate,Cashback Partners,3481.08,51,1538,20,10,19041.57
2025-11-21,Meta,Flash Sale,6237.1,237,4466,31,13,31410.9
2025-11-21,Google,Generic Search,7533.92,60,2256,40,26,43432.46
2025-11-21,Organic,Direct,0.0,54,1096,20,9,29072.62
2025-11-21,Influencer,Micro Influencer Push,4508.12,180,3478,46,26,56536.97
2025-11-21,Affiliate,Coupon Partners,8831.37,116,3105,41,17,45764.46
2025-11-22,Meta,Diwali Sale,3469.71,26,1106,8,4,6452.87
2025-11-22,Google,Performance Max,8494.07,70,1640,23,10,18774.54
2025-11-22,Organic,Direct,0.0,210,5672,66,42,81340.94
2025-11-22,Influencer,Celebrity Drop,4575.11,226,4284,65,36,64185.82
2025-11-22,Affiliate,Deal Week,4708.66,108,3329,22,9,25852.94
2025-11-23,Meta,New Collection,4546.77,49,1901,29,16,25581.42
2025-11-23,Google,,7664.42,70,3412,33,18,26800.24
2025-11-23,Google,Shopping Ads,5974.8,147,3427,50,23,48833.74
2025-11-23,Organic,Instagram Organic,0.0,236,4370,62,27,80539.49
2025-11-23,Organic,WhatsApp Community,0.0,90,5558,50,28,82248.34
2025-11-23,Influencer,Festive Creators,8497.26,181,4066,48,27,57338.85
2025-11-23,Affiliate,Deal Week,18702.89,141,2703,46,21,46868.43
2025-11-24,Meta,Festive Fashion,6163.74,18,1013,14,9,16287.81
2025-11-24,Google,Remarketing,2582.7,65,3351,23,11,19250.33
2025-11-24,Organic,Instagram Organic,0.0,161,3769,45,18,66024.53
2025-11-24,Organic,Direct,0.0,54,1324,14,7,20552.78
2025-11-24,Influencer,Festive Creators,4847.56,60,3372,49,19,48035.93
2025-11-24,Influencer,Creator B,8153.99,199,4119,58,26,71233.87
2025-11-24,Affiliate,Fashion Blogs,5611.54,63,1754,11,6,9933.84
2025-11-25,Meta,Catalog Ads,6379.13,109,2119,30,13,25574.78
2025-11-25,Google,Performance Max,6542.83,59,1176,19,8,19698.59
2025-11-25,Organic,Email CRM,0.0,49,1035,17,10,20163.39
2025-11-25,Organic,Instagram Organic,0.0,93,2611,18,9,29420.93
2025-11-25,Influencer,Creator A,7128.91,45,1803,18,11,20841.3
2025-11-25,Affiliate,Cashback Partners,4816.7,115,3255,38,20,33456.68
2025-11-26,Meta,Retargeting,7077.31,39,2073,18,9,20409.28
2025-11-26,Meta,Flash Sale,15412.5,95,2303,27,11,28375.75
2025-11-26,Google,Shopping Ads,7246.78,45,2204,16,9,14127.96
2025-11-26,Organic,Direct,0.0,166,4691,35,15,55873.7
2025-11-26,Influencer,Micro Influencer Push,6142.45,16,915,14,6,15678.06
2025-11-26,Influencer,Celebrity Drop,11715.75,102,3791,36,21,37176.02
2025-11-26,Affiliate,Fashion Blogs,13714.4,19,776,12,7,10862.15
2025-11-27,Meta,Always On,7498.86,69,1732,12,6,10370.57
2025-11-27,Google,Remarketing,5197.94,146,3136,42,16,51530.6
2025-11-27,Organic,Direct,0.0,29,1670,19,8,27053.93
2025-11-27,Influencer,Creator A,6895.18,151,3087,51,26,59253.99
2025-11-27,Affiliate,Coupon Partners,8044.41,168,3405,55,32,61186.48
2025-11-27,Affiliate,,8329.8,89,3117,34,17,39805.1
2025-11-28,Meta,Festive Fashion,10110.28,68,1650,24,9,21059.77
2025-11-28,Google,Diwali Search,5470.4,15,481,5,2,5122.7
2025-11-28,Google,Remarketing,8126.98,85,4038,55,29,60464.77
2025-11-28,Organic,SEO Content,0.0,190,5245,37,20,48273.69
2025-11-28,Organic,Instagram Organic,0.0,39,2121,25,10,37475.69
2025-11-28,Influencer,Celebrity Drop,2880.59,61,1211,10,4,10847.88
2025-11-28,Influencer,Micro Influencer Push,2321.32,55,1065,19,8,22571.76
2025-11-28,Affiliate,Fashion Blogs,2523.47,172,3590,43,17,47145.63
2025-11-29,Meta,Lookalike,10091.57,159,4252,58,30,47674.1
2025-11-29,Google,Performance Max,4735.27,147,3928,42,17,51773.94
2025-11-29,Organic,Direct,0.0,187,3431,34,19,53267.36
2025-11-29,Influencer,Creator B,4678.86,35,1411,12,7,10899.58
2025-11-29,Influencer,Micro Influencer Push,3050.68,75,4144,74,47,91368.28
2025-11-29,Affiliate,Fashion Blogs,4308.39,118,3138,52,33,59542.29
2025-11-30,Meta,Always On,2510.82,31,1105,9,4,10960.44
2025-11-30,Google,Diwali Search,7746.58,26,930,15,5,17410.36
2025-11-30,Organic,Email CRM,0.0,30,1935,22,11,33947.34
2025-11-30,Influencer,Creator B,10940.23,59,1528,10,5,9311.57
2025-11-30,Affiliate,Deal Week,3686.27,90,3540,46,18,43689.28
2025-12-01,Meta,Flash Sale,10689.35,22,968,8,2,9780.23
2025-12-01,Google,Generic Search,6803.33,26,1550,14,4,16582.09
2025-12-01,Google,Diwali Search,1538.59,46,1562,24,7,23138.49
2025-12-01,Organic,Email CRM,0.0,164,3275,31,12,50794.23
2025-12-01,Organic,Direct,0.0,91,3206,57,21,83700.38
2025-12-01,Influencer,Celebrity Drop,11885.85,175,4148,61,21,57915.63
2025-12-01,Affiliate,Cashback Partners,7474.11,187,4132,70,30,82911.71
2025-12-02,Meta,Catalog Ads,11230.81,97,3440,48,13,38912.1
2025-12-02,Meta,Lookalike,5092.56,59,1230,22,6,21950.84
2025-12-02,Google,Diwali Search,6672.1,185,4338,47,15,57367.31
2025-12-02,Organic,Email CRM,0.0,35,927,12,5,15727.35
2025-12-02,Influencer,Micro Influencer Push,6738.89,40,2638,34,12,34139.18
2025-12-02,Affiliate,Deal Week,5270.55,54,3275,58,16,54716.43
2025-12-03,Meta,Catalog Ads,6756.92,194,3553,29,13,24317.83
2025-12-03,Google,Brand Search,5101.25,199,4306,58,18,52475.36
2025-12-03,Organic,Email CRM,0.0,199,3795,60,19,83937.83
2025-12-03,Influencer,Celebrity Drop,2536.81,148,2901,32,11,27576.14
2025-12-03,Affiliate,Coupon Partners,6086.44,55,3456,60,25,52676.49
2025-12-04,Meta,Catalog Ads,6868.62,67,1445,16,6,15021.45
2025-12-04,Google,Performance Max,6987.36,55,1661,14,6,11352.5
2025-12-04,Organic,WhatsApp Community,0.0,229,4911,67,19,104396.63
2025-12-04,Organic,SEO Content,0.0,87,5675,65,24,83373.63
2025-12-04,Influencer,Festive Creators,9293.39,45,1714,11,4,10719.56
2025-12-04,Affiliate,Fashion Blogs,10718.3,151,3343,23,8,27433.14
2025-12-04,Affiliate,Cashback Partners,7597.64,206,4402,38,12,32410.32
2025-12-05,Meta,Flash Sale,1658.99,101,2529,41,18,41765.56
2025-12-05,Google,Shopping Ads,4307.98,55,2038,36,10,42388.9
2025-12-05,Organic,WhatsApp Community,0.0,71,2586,34,11,43033.94
2025-12-05,Organic,Instagram Organic,0.0,289,5390,40,16,60496.69
2025-12-05,Influencer,Creator A,13191.46,86,2632,34,15,38400.47
2025-12-05,Affiliate,Fashion Blogs,4264.13,16,495,9,4,9950.49
2025-12-06,Meta,Festive Fashion,6282.82,97,2610,41,17,39576.85
2025-12-06,Google,Shopping Ads,5523.89,64,2040,20,5,16528.07
2025-12-06,Google,Generic Search,10575.41,121,3273,25,11,20237.68
2025-12-06,Organic,Email CRM,0.0,174,5381,96,33,131732.52
2025-12-06,Organic,WhatsApp Community,0.0,286,5940,102,39,158945.09
2025-12-06,Influencer,Creator B,6566.97,149,2901,20,7,17332.43
2025-12-06,Affiliate,,7608.99,99,1886,32,13,33089.18
2025-12-07,Meta,Festive Fashion,4202.72,83,2220,16,6,19374.49
2025-12-07,Google,Performance Max,8490.48,37,1123,8,3,6478.22
2025-12-07,Organic,Email CRM,0.0,121,2802,45,13,54982.88
2025-12-07,Influencer,Micro Influencer Push,2777.58,188,3873,50,15,49470.43
2025-12-07,Affiliate,Cashback Partners,4749.76,146,3901,45,15,49646.1
2025-12-08,Meta,New Collection,3254.1,75,1745,31,8,31476.57
2025-12-08,Google,Performance Max,3824.51,77,1721,29,11,34819.38
2025-12-08,Organic,Email CRM,0.0,220,5239,36,11,47442.54
2025-12-08,Organic,WhatsApp Community,0.0,170,3781,53,19,68054.65
2025-12-08,Influencer,Creator A,5506.75,77,3289,53,15,50907.77
2025-12-08,Influencer,Celebrity Drop,2013.12,84,2408,32,9,30578.9
2025-12-08,Affiliate,Cashback Partners,5802.48,85,2215,42,15,42859.6
2025-12-09,Meta,New Collection,7899.3,45,2992,45,14,51913.66
2025-12-09,Google,Shopping Ads,8676.08,184,3733,28,8,26482.7
2025-12-09,Organic,,0.0,47,1197,11,3,16488.27
2025-12-09,Influencer,Creator A,705.35,75,3717,62,18,53967.57
2025-12-09,Affiliate,Deal Week,4387.15,67,1401,27,10,28419.64
2025-12-10,Meta,Always On,12019.02,90,2051,15,4,14564.42
2025-12-10,Google,Generic Search,7164.78,188,4141,30,10,31293.61
2025-12-10,Organic,Instagram Organic,0.0,70,2278,37,14,56597.59
2025-12-10,Organic,SEO Content,0.0,213,4327,30,10,41340.04
2025-12-10,Influencer,Creator B,7783.61,53,1695,12,4,14453.74
2025-12-10,Affiliate,Deal Week,3603.88,146,3857,68,21,79518.2
2025-12-10,Affiliate,Cashback Partners,8661.74,64,4237,70,31,83900.11
2025-12-11,Meta,Catalog Ads,1286.66,180,4410,77,25,67031.77
2025-12-11,Google,,11715.13,21,485,7,2,7192.62
2025-12-11,Organic,Instagram Organic,0.0,65,1719,18,7,25002.26
2025-12-11,Influencer,Celebrity Drop,10167.34,156,4486,80,31,95696.02
2025-12-11,Affiliate,Deal Week,2827.01,168,3535,35,13,31126.83
2025-12-12,Meta,Diwali Sale,5387.42,57,1356,13,5,11735.76
2025-12-12,Meta,Always On,11786.0,92,3526,62,16,68694.28
2025-12-12,Google,Generic Search,2334.12,44,831,13,5,10986.76
2025-12-12,Organic,WhatsApp Community,0.0,135,3117,55,21,66880.88
2025-12-12,Influencer,Festive Creators,7036.44,162,2967,24,8,22174.44
2025-12-12,Affiliate,Fashion Blogs,11085.94,122,2271,42,13,46058.8
2025-12-13,Meta,Always On,5081.14,169,3269,46,13,54735.02
2025-12-13,Meta,,3454.79,63,1384,21,9,22555.53
2025-12-13,Google,Brand Search,7813.0,114,2885,52,15,46777.04
2025-12-13,Google,Generic Search,11753.16,67,3043,34,10,28140.63
2025-12-13,Organic,Direct,0.0,178,4852,75,28,112568.55
2025-12-13,Influencer,Creator B,2189.09,72,1586,23,8,19437.22
2025-12-13,Influencer,,2867.33,59,1652,27,8,28646.29
2025-12-13,Affiliate,Coupon Partners,6784.87,72,1457,26,10,24937.84
2025-12-13,Affiliate,Deal Week,4181.54,44,2293,34,12,31039.77
2025-12-14,Meta,Flash Sale,4785.48,85,2802,20,8,18049.41
2025-12-14,Google,Brand Search,6494.99,66,1886,16,4,19569.69
2025-12-14,Organic,Email CRM,0.0,54,1663,31,8,51030.92
2025-12-14,Influencer,Creator A,4826.46,30,1574,30,11,28201.95
2025-12-14,Influencer,Creator B,6962.05,27,1297,24,7,24320.17
2025-12-14,Affiliate,Deal Week,13329.03,150,3095,20,7,16124.93
2025-12-14,Affiliate,Cashback Partners,3363.79,129,3745,41,11,49649.3
2025-12-15,Meta,Always On,13505.1,27,1591,26,10,22090.1
2025-12-15,Meta,Flash Sale,3959.09,62,3928,62,26,68578.6
2025-12-15,Google,Remarketing,2576.18,93,2741,20,8,21650.77
2025-12-15,Google,Shopping Ads,10150.86,23,1087,15,7,17426.47
2025-12-15,Organic,WhatsApp Community,0.0,148,3432,27,11,41551.94
2025-12-15,Influencer,Creator B,5319.11,20,430,6,2,6865.92
2025-12-15,Influencer,Celebrity Drop,2907.33,14,560,5,2,4956.29
2025-12-15,Affiliate,Deal Week,4560.19,69,1778,12,5,12250.97
2025-12-16,Meta,,10109.64,48,2263,16,7,17832.71
2025-12-16,Meta,New Collection,12146.31,100,3669,66,28,69693.73
2025-12-16,Google,,4489.05,48,950,15,6,15464.31
2025-12-16,Organic,Direct,0.0,73,1995,36,11,45416.02
2025-12-16,Influencer,Festive Creators,11960.04,69,1361,17,7,15632.01
2025-12-16,Influencer,Celebrity Drop,5490.7,23,967,11,5,10600.34
2025-12-16,Affiliate,Deal Week,4938.1,92,3269,35,13,28354.59
2025-12-16,Affiliate,Cashback Partners,6960.0,121,3574,50,21,49477.43
2025-12-17,Meta,Always On,16990.29,99,2880,31,11,25025.26
2025-12-17,Google,Performance Max,5393.51,48,874,14,6,14762.52
2025-12-17,Organic,Instagram Organic,0.0,71,3636,60,16,87693.68
2025-12-17,Influencer,Festive Creators,4246.94,98,1999,35,15,36862.18
2025-12-17,Affiliate,Fashion Blogs,5664.43,111,2247,21,5,23330.25
2025-12-18,Meta,Lookalike,6242.25,167,4494,58,19,46751.19
2025-12-18,Google,Diwali Search,2218.35,45,1574,14,4,11650.57
2025-12-18,Organic,,0.0,76,2127,14,5,18164.7
2025-12-18,Influencer,Celebrity Drop,5541.23,114,4278,65,19,75338.57
2025-12-18,Affiliate,Deal Week,2229.69,48,1031,14,6,15702.34
